"Guid","Comments","Description","IsEscalated","Origin","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedEmail","SuppliedName","SuppliedPhone","TestPickList__c","TestURLCase__c","Test_picklist__c","Type"
d089e36e-e04e-4b62-a95e-16586ba521dc,"#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d127d2a1-072e-4499-8d2c-b3d3c57a712f,"#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
d18e0fe5-ca24-44de-b1e7-26dd7367d89e,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
d1f11151-c33b-478e-b0aa-d9774f5ad31c,"#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
d232aacb-023e-4b16-bf16-1bbadfd26d8d,"#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d2e3cb4b-bdc4-481d-bc97-1cebd6f4f592,"#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
d320ab34-7fad-43c8-bcb0-f794bd5a763c,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
d34e5c57-a8df-4095-8d83-15c240062f4a,"#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d380978a-77ee-41a0-99d9-1e2b784a95b8,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
d3a5cfc7-9a46-459f-9fd1-f76be32fe1a5,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
d51afbc2-8251-404a-98e2-eaa3bcebd894,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
d51dc6e7-f7f6-4e4a-95a0-88cc98ee0094,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
d55669f7-1dce-4b37-9bf9-e80e97267602,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d56cbb0c-08da-4091-b797-621f119a710e,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
d581e741-19d2-4632-a420-c5713d80d744,"#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
d63a5393-2b88-4b2d-b939-215c18e8ae21,"#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d63d3e6c-3472-4db4-ab46-39421e067085,"#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
d6b1c54f-2834-416a-bbe1-6e3de10034c2,"#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
d718983c-4142-45b5-bd87-81709e8c8cfc,"#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d774121a-401d-4b07-8cb0-f6a44023cd3d,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d776fa7e-c937-44bb-ae47-75578f69c98d,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d7f9d524-c2d6-4ca4-bbc5-37fcb4ef32ff,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d860d7dd-830e-4c77-a4eb-76b6faa71502,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
d8613bc7-4293-4de0-904f-f4cd701d0096,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
d91beaa8-2976-47ea-a02f-a4be7d43aade,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
d9274085-d65f-4e76-93e8-47ca31e799be,"#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
d937368e-f551-47ad-8238-daa1ef8331ba,"#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
d983bfb4-f431-43b8-a70c-11ab191c8856,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
d9d4b4f0-a3e5-44b7-9f24-7b607853ffd3,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
d9dd6677-ede5-46bd-96af-19db696b7998,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
d9e83b33-f0a7-4a6d-9cea-d779e71ff35b,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
da3670f1-260f-4987-b80e-ee48f095ae62,"#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",Escalated,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
dabfbf82-a202-4363-9b9b-3cdfaa4ca308,"#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
dbd81704-56cd-4a17-b737-e6e497a4d0d1,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
dbe9586b-e812-4d23-bb40-81a401175263,"#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
dc236707-dfc7-469c-ad4d-3ea664e6ac21,"#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
dc253667-b06a-47a6-bb08-d3257d28fe28,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
dc307bac-515a-4453-80ad-1c8278665875,"#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
dcfa1b0e-151c-4ad9-8a29-712aaf46c692,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
dd21aaa7-c0b2-4a53-a3fb-15249ce2d66a,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
dd41b2cc-c427-4d4b-bd9c-3f0ae96b931d,"#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
de1e8ff4-fde1-4782-924e-3e0104d9f8e3,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Electrical circuit malfunctioning,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
de6d2a3e-774c-42ca-8334-052fae081ad1,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
df3ef0cc-6400-41a2-a966-4a2ebd5648c1,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
df623f8c-2e95-4ace-9fdd-c95b61d1f0a7,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
df731132-4751-4eb3-860b-7cbe760b0a42,"#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
df77d69b-1ffe-4713-8a7e-3a340785b112,"#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
df7b42d4-7cf9-4216-9a76-34ca7308c09b,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
df94fa89-edd1-4180-ae26-f081ca49488b,"#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e0631b07-67b8-4c89-aa39-af9d79be186d,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
e0849300-2d76-4c66-a4cc-6d100d342efa,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Complexity,Closed,Shutting down of generator,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
e1a5669f-1244-49d7-87d6-fe2678711f45,"#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e1d69e98-3d80-4c1d-8c28-b00e138873f7,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
e2082fc2-ad8c-438a-914f-c65db78083e4,"#N/A","#N/A",false,Phone,"#N/A",High,"#N/A",Escalated,Sample Case: Our Widgets have not been delivered.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
e264d31f-2012-4e65-8ca0-ab4cc320aa36,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
e37f70ce-c20f-4a59-b9c9-16c172fe28fb,"#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e3daf23c-5b65-4737-8350-a5248ea2fcd0,"#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Complexity,Closed,Cannot start generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e4145d73-c327-475a-9e13-057a855e127c,"#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e4c4c6c4-5646-426b-aa03-4cefaa4c0c22,"#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
e5263b9d-2df0-4813-a99b-eee240443715,"#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e564d094-28d2-4d03-83f3-8264bdb777a2,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e5c1c9a9-7975-4dbc-a76d-92e6db4dba05,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
e5d3b9d6-1805-4893-8429-2823197ac613,"#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
e652077c-4f8e-448c-9f54-4ba531b3da9a,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
e6d6daee-8cb2-4e77-88d0-4f296b02c205,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
e71c778d-bf47-4bff-b214-da08f1e63139,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
e856786e-ea86-45e2-89fa-af80c27f3090,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
e889f5ff-8006-4730-ba9b-deb1035f5438,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
e8e3e596-2c06-431e-b985-a823dc866820,"#N/A","#N/A",false,Email,"#N/A",Medium,"#N/A",New,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
e907cf4b-8025-42b7-a25b-2207e0fe36f9,"#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
e9ead668-327d-407d-9a98-bcfa9f9ebd8f,"#N/A","#N/A",false,Phone,"#N/A",Medium,Equipment Design,Closed,Motor design hindering performance,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
ea0359f4-ebe7-40f4-a300-15cbc2525b19,"#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
eaeaec8f-9a17-4174-9e08-fb115dbb8014,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
eb8e36d8-54fb-4c62-84e8-48531ea03593,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
eb969fc1-d6b3-4c80-8053-18cae83972d8,"#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
ebac6f7a-77a6-4291-a3df-9621e86a8940,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
ebd76f4e-3f90-421b-b12e-737e8aa4cd17,"#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Generator GC3060 platform structure is weakening,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
ebfd0027-dd3b-48aa-8287-5e87d13eee4f,"#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
ec783fad-1f87-4535-a809-6bd905187584,"#N/A","#N/A",false,Phone,"#N/A",Medium,Breakdown,Closed,Structural breakdown of rotor assembly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
ed15fa19-481a-440e-a1ae-1bcc40b3d879,"#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
ed84238e-90b7-4faf-8d36-766c23d3861a,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
edd20062-a1cc-4f86-809b-8189ed739e48,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
ee030f53-8903-477b-a380-a6bc1ec8e994,"#N/A","#N/A",false,Phone,"#N/A",Medium,"#N/A",New,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
ee4f1490-a0cd-47d9-aa71-3fabd19a31b3,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
eed7927f-d485-486c-b5bd-3ce173585159,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
eed7df27-d534-4f06-93ec-fd67881adf31,"#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
ef07dbe7-e80a-4901-bb6d-b687905da95f,"#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
ef97fa86-6add-4825-b7bc-a8d54188684c,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
efa26be7-2573-4f02-957c-c3c9fbca0cb1,"#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
efc9da33-5be6-435d-8232-b332f37824df,"#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
efe59374-cba5-4d04-804a-b596271784e4,"#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
eff4344c-d20d-4ba6-af70-768c18d4a8d7,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Starting up generator consumes excessive power,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f0b02f75-da00-4d91-8f64-3958b5e0940b,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f13a04da-5476-401d-8f83-381ccb8c3e02,"#N/A","#N/A",false,Web,"#N/A",High,Equipment Design,Closed,Structural failure of generator base,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Structural
f188ced5-5222-4577-a7fa-3a01420215f2,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Frequent mechanical breakdown,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
f1c94342-158d-43ee-b365-d1140f3f080a,"#N/A","#N/A",false,Phone,"#N/A",High,Installation,Closed,Delay in installation; spare parts unavailable,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f1ddfb41-f6cc-432a-99ce-a2eed795a728,"#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
f24aeaaf-8339-453b-a1d2-430f078b2408,"#N/A","#N/A",false,Phone,"#N/A",High,Other,Closed,Electric surge damaging adjacent equipment,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f3874f41-dda5-4fe2-9e02-5341cf6ea824,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f39339e4-e67e-4f36-811d-1b695ac7ee9b,"#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f39eba4d-af6c-49d9-ba96-0104b087446d,"#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f4784679-eb39-4e3d-ac5c-8df29a6424b1,"#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f4f8ce34-7c6a-4cb9-beb7-76193b4e67ee,"#N/A","#N/A",false,Phone,"#N/A",Medium,Other,Closed,Mechanical maintenance guidelines for generator misleading,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
f529a03b-3aa3-44cd-b726-f6dbd4da2c8d,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f5469892-85de-4b66-9b1a-c1299398941f,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,New,Maintenance guidelines for generator unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f562638b-9056-407a-a3b9-9d7cbe4b7850,"#N/A","#N/A",false,Web,"#N/A",Medium,Performance,Closed,Signal panel on GC5060 blinks intermittently,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
f5ac881c-7369-4839-ad3d-15933ae87454,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f6102ec8-2f9a-48b5-a513-c4a27c1c5347,"#N/A","#N/A",false,Web,"#N/A",Medium,Equipment Design,Closed,Electronic panel fitting loose,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electronic
f61851e8-2454-48ca-9f6f-f67e661d7eec,"#N/A","#N/A",false,Web,"#N/A",Low,Feedback,Closed,Customer service for portable generators needs beefing up,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f6483d61-dd37-4d2d-a5ec-871280a835c9,"#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f68ddfdb-8236-4064-9fcd-493c79e1e9ef,"#N/A","#N/A",false,Phone,"#N/A",Medium,Performance,Closed,Power generation below stated level,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f6b7202c-b92f-41e7-b872-9e64a1ef29aa,"#N/A","#N/A",false,Phone,"#N/A",High,Equipment Complexity,Closed,Starting generator after electrical failure,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f70a26ec-6a05-4c1f-9f68-0fbfa7da65d0,"#N/A","#N/A",false,Web,"#N/A",Low,Equipment Design,New,Design issue with mechanical rotor,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Mechanical
f79f72ec-74e6-4531-aabf-142ce948c676,"#N/A","#N/A",false,Web,"#N/A",Medium,Breakdown,Closed,Repeated motor breakdown while shutting off,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f7ef1831-8125-4352-b831-152a57df8ec0,"#N/A","#N/A",false,Phone,"#N/A",Low,Feedback,Closed,Generator assembly instructions unclear,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
f80031a2-9052-4c4e-aa2e-878549a32d79,"#N/A","#N/A",false,Web,"#N/A",Low,Installation,New,Seeking guidance on electrical wiring installation for GC5060,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f83e7645-31c9-4d90-abb8-ee22947083c0,"#N/A","#N/A",false,Phone,"#N/A",High,Performance,Closed,Performance inadequate for second consecutive week,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Electrical
f8915cb7-ebba-418a-8bcf-ad9f11626930,"#N/A","#N/A",false,Web,"#N/A",Low,Installation,Closed,Easy installation process,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Other
